,fight_id,Win/No Contest/Draw,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time
195,d3be5a4e0ec273e2,win,Yair Rodriguez,Patricio Freire,1,0,70,17,1,1,0,1,Featherweight,U-DEC,3,5:00
196,8c540eb4afe8c43e,win,Jean Silva,Bryce Mitchell,1,0,27,36,0,1,3,0,Featherweight,SUB Guillotine Choke,2,3:52
197,b2d731415bd367df,win,Dominick Reyes,Nikita Krylov,1,0,8,4,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,2:24
198,fc43d60cbd6b0e6a,win,Dan Ige,Sean Woodson,0,0,44,51,0,0,0,0,Featherweight,KO/TKO Punches,3,1:12
199,0eccebee160137b1,win,Virna Jandiroba,Yan Xiaonan,0,0,11,17,3,0,3,0,Women's Strawweight,U-DEC,3,5:00
200,11eb27a1ac74d225,win,Chase Hooper,Jim Miller,0,0,21,13,8,1,1,2,Lightweight,U-DEC,3,5:00
201,08e7a39eb7482ebf,win,Julian Erosa,Darren Elkins,0,0,54,13,0,1,0,0,Featherweight,KO/TKO Punches,1,4:15
202,4bbda6c1f6cf9d4e,win,Michal Oleksiejczuk,Sedriques Dumas,1,0,34,3,0,0,0,0,Middleweight,KO/TKO Punches,1,2:49
203,fd98843926965cbd,win,Sumudaerji,Mitch Raposo,0,0,45,9,0,6,0,0,Flyweight,S-DEC,3,5:00
204,b87d6f71d901355b,win,Marco Tulio,Tresean Gore,2,0,127,17,0,0,0,0,Middleweight,KO/TKO Punch,2,3:16
205,0e71e69359db4d1e,win,Nora Cornolle,Hailey Cowan,0,0,8,3,0,1,1,0,Women's Bantamweight,SUB Rear Naked Choke,2,1:52
206,86a1be10255eea4e,win,Lerone Murphy,Josh Emmett,0,0,84,41,0,4,0,0,Featherweight,U-DEC,5,5:00
207,a160e94fdb66de17,win,Pat Sabatini,Joanderson Brito,0,0,24,3,4,0,1,1,Featherweight,U-DEC,3,5:00
208,fc3825dd1b67e39d,win,ChangHo Lee,Cortavious Romious,0,0,44,11,2,2,1,0,Bantamweight,KO/TKO Elbows,2,3:48
209,0c80eef2f4570543,win,Brad Tavares,Gerald Meerschaert,0,0,47,38,0,0,0,0,Middleweight,U-DEC,3,5:00
210,de9422207df2de64,win,Ode Osbourne,Luis Gurule,1,0,18,12,0,1,0,0,Flyweight,KO/TKO Punch,2,1:54
211,d1368ca941c1fefc,win,Torrez Finney,Robert Valentin,0,0,4,23,8,0,0,0,Middleweight,S-DEC,3,5:00
212,76641669c1607b7a,win,Dione Barbosa,Diana Belbita,0,0,27,20,1,0,1,0,Women's Flyweight,SUB Arm Triangle,1,4:13
213,58811a4e36c53b89,win,Rhys McKee,Daniel Frunza,3,0,43,43,0,0,0,0,Welterweight,KO/TKO,1,5:00
214,fd088ce1481315a5,win,Loma Lookboonmee,Istela Nunes,0,0,32,36,3,0,0,0,Women's Strawweight,U-DEC,3,5:00
215,4b1aec2395ebca14,win,Victor Henry,Pedro Falcao,1,0,73,57,2,4,0,0,Bantamweight,U-DEC,3,5:00
216,96cc199d78732d11,win,Martin Buday,Uran Satybaldiev,0,0,58,36,0,0,0,0,Heavyweight,U-DEC,3,5:00
217,cca4d763b1c6de0a,win,Talita Alencar,Vanessa Demopoulos,0,0,45,10,4,0,1,0,Women's Strawweight,U-DEC,3,5:00
218,33e301872e2b5680,win,Brandon Moreno,Steve Erceg,0,0,89,116,1,0,0,0,Flyweight,U-DEC,5,5:00
219,8fc8d66ad0074ab0,win,Manuel Torres,Drew Dober,1,0,23,3,0,0,0,0,Lightweight,KO/TKO Punches,1,1:45
220,ab4a91a59c01d6b6,win,Edgar Chairez,CJ Vergara,0,0,8,6,0,0,1,0,Flyweight,SUB Rear Naked Choke,1,2:30
221,0f20c1d7c44fa5fe,win,Raul Rosas Jr.,Vince Morales,0,0,20,17,4,1,0,2,Bantamweight,U-DEC,3,5:00
222,55376d5c205fa844,win,David Martinez,Saimon Oliveira,1,0,27,7,0,0,0,0,Bantamweight,KO/TKO Knee,1,4:38
223,5ba7dd466e30169f,win,Kevin Borjas,Ronaldo Rodriguez,1,0,83,64,0,1,0,0,Flyweight,U-DEC,3,5:00
224,64fe6e61a24dbf39,win,Ateba Gautier,Jose Medina,1,0,28,17,0,0,0,0,Middleweight,KO/TKO Knee,1,3:32
225,41cdbcc0f3635b8f,win,Melquizael Costa,Christian Rodriguez,0,0,65,64,1,6,1,1,Featherweight,U-DEC,3,5:00
226,7efca050bc7be8ac,win,Loopy Godinez,Julia Polastri,0,0,84,87,5,0,0,0,Women's Strawweight,U-DEC,3,5:00
227,7e3fc760b26b6ae4,win,Rafa Garcia,Vinc Pichel,0,0,64,79,2,0,0,0,Lightweight,U-DEC,3,5:00
228,e2e2537a345367d4,win,Jamall Emmers,Gabriel Miranda,2,0,33,18,0,2,0,1,Featherweight,KO/TKO Punch,1,4:06
229,9f66d450af690df5,win,MarQuel Mederos,Austin Hubbard,0,0,44,26,0,2,0,1,Lightweight,S-DEC,3,5:00
230,371ed8497799998e,win,Sean Brady,Leon Edwards,0,0,57,23,5,0,1,0,Welterweight,SUB Guillotine Choke,4,1:39
231,6d9ea9f436ed354d,win,Carlos Ulberg,Jan Blachowicz,0,0,75,59,0,0,0,0,Light Heavyweight,U-DEC,3,5:00
232,96c6be6b22385967,win,Kevin Holland,Gunnar Nelson,1,0,55,15,0,3,0,1,Welterweight,U-DEC,3,5:00
233,b5b4b69bccb9ff4a,win,Alexia Thainara,Molly McCann,0,0,11,9,1,0,2,0,Women's Strawweight,SUB Rear Naked Choke,1,4:32
234,8e6640c007ad603d,win,Chris Duncan,Jordan Vucenic,1,0,15,16,4,1,1,0,Lightweight,SUB Guillotine Choke,2,3:42
235,9779eb1aae1d4654,win,Nathaniel Wood,Morgan Charriere,1,0,72,42,0,1,1,0,Featherweight,U-DEC,3,5:00
236,2a1071689c3af9df,win,Chris Padilla,Jai Herbert,0,0,39,38,0,0,0,0,Lightweight,S-DEC,3,5:00
237,e5a88f5c686173c4,win,Lone'er Kavanagh,Felipe dos Santos,0,0,58,51,4,0,0,1,Flyweight,U-DEC,3,5:00
238,dd229687cb62c871,win,Marcin Tybura,Mick Parkin,0,0,61,60,1,1,0,0,Heavyweight,U-DEC,3,5:00
239,8af2b589d5e9c1ae,win,Christian Leroy Duncan,Andrey Pulyaev,0,0,73,18,0,0,0,0,Middleweight,U-DEC,3,5:00
240,a693622ad8c0d672,win,Shauna Bannon,Puja Tomar,0,1,52,36,0,0,2,0,Women's Strawweight,SUB Armbar,2,3:22
241,1b02588149d126bf,win,Caolan Loughran,Nathan Fletcher,0,0,30,59,6,1,0,0,Bantamweight,S-DEC,3,5:00
242,265dbd9be8caa7de,win,Kaue Fernandes,Guram Kutateladze,2,0,79,29,2,0,0,0,Lightweight,U-DEC,3,5:00
243,67f7163e536d62e2,win,Roman Dolidze,Marvin Vettori,0,0,141,111,0,0,0,0,Middleweight,U-DEC,5,5:00
244,c83133ee114945ed,win,Chidi Njokuani,Elizeu Zaleski dos Santos,1,0,46,17,0,1,0,0,Welterweight,KO/TKO Knee,2,2:19
245,d8f40b82364b6411,win,Alexander Hernandez,Kurt Holobaugh,0,0,59,71,4,0,0,1,Lightweight,U-DEC,3,5:00
246,ab1aa23060d4e87b,win,Da'Mon Blackshear,Cody Gibson,0,0,13,45,0,1,3,0,Bantamweight,SUB Kimura,2,4:09
247,e56403718205b494,win,Brendson Ribeiro,Diyar Nurgozhay,1,0,28,17,0,2,1,0,Light Heavyweight,SUB Kimura,2,1:28
248,36db86c39ed09997,win,Kevin Vallejos,SeungWoo Choi,1,0,14,16,0,0,0,0,Featherweight,KO/TKO Punches,1,3:09
249,74bc22b367cca118,win,Waldo Cortes-Acosta,Ryan Spann,1,0,66,23,0,0,0,0,Heavyweight,KO/TKO Punches,2,4:48
250,29d9c5a3f2b78903,win,SuYoung You,AJ Cunningham,0,0,18,16,5,0,1,1,Bantamweight,U-DEC,3,5:00
251,cb3eb07b7152366e,win,Carlos Vera,Josias Musasa,1,0,16,13,0,0,2,0,Bantamweight,SUB Rear Naked Choke,1,3:16
252,5fa6543868367f4b,win,Sam Hughes,Stephanie Luciano,0,0,76,82,3,1,1,0,Women's Strawweight,S-DEC,3,5:00
253,5d8af316413ea2f7,win,Andre Lima,Daniel Barez,0,0,108,33,2,1,1,0,Flyweight,SUB Rear Naked Choke,3,3:05
254,1c62a7444808d97f,win,Priscila Cachoeira,Josiane Nunes,1,0,37,31,0,0,0,0,Women's Bantamweight,KO/TKO Punch,1,2:46
255,a8f8245096eaf0cd,win,Carli Judice,Yuneisy Duben,1,0,17,14,0,0,0,0,Women's Flyweight,KO/TKO Kick,1,1:40
256,9e05fe95a4fc63bc,win,Magomed Ankalaev,Alex Pereira,0,0,94,76,0,0,0,0,Light Heavyweight,U-DEC,5,5:00
257,a2f31cf3a28a7730,win,Justin Gaethje,Rafael Fiziev,1,0,72,68,0,2,0,0,Lightweight,U-DEC,3,5:00
258,a3cd6a65aaa9f104,win,Ignacio Bahamondes,Jalin Turner,0,0,10,7,0,0,1,0,Lightweight,SUB Triangle Choke,1,2:29
259,79f1c9f97d83ec83,win,Amanda Lemos,Iasmin Lucindo,0,0,12,4,3,1,0,0,Women's Strawweight,U-DEC,3,5:00
260,231968c02cdfe65e,win,Mauricio Ruffy,King Green,1,0,4,4,0,0,0,0,Lightweight,KO/TKO Kick,1,2:07
261,af3e43049bc86fe9,win,Joshua Van,Rei Tsuruya,0,0,59,32,0,4,0,0,Flyweight,U-DEC,3,5:00
262,e61cb905f6152183,win,Brunno Ferreira,Armen Petrosyan,0,0,27,46,2,0,1,0,Middleweight,SUB Armbar,2,4:27
263,cab4937435d081d0,win,Carlos Leal,Alex Morono,0,0,79,40,0,0,0,0,Welterweight,KO/TKO Punches,1,4:16
264,19fe7177254802d1,win,Mairon Santos,Francis Marshall,0,0,58,39,0,3,0,0,Featherweight,S-DEC,3,5:00
265,96c2f85b46e98e91,win,Ozzy Diaz,Djorden Santos,0,0,135,131,0,1,0,0,Middleweight,U-DEC,3,5:00
266,9d8a37f130db13e5,win,Manel Kape,Asu Almabayev,0,0,61,40,0,0,0,0,Flyweight,KO/TKO Punches,3,2:16
267,6bdf0756fb57aced,win,Cody Brundage,Julian Marquez,1,0,44,37,0,0,0,1,Middleweight,KO/TKO Punches,1,4:45
268,061990783b9bdb36,win,Nasrat Haqparast,Esteban Ribovics,0,0,135,147,1,0,0,0,Lightweight,S-DEC,3,5:00
269,0dfdc94c1da32e20,win,Hyder Amil,William Gomis,0,0,115,101,1,0,0,0,Featherweight,S-DEC,3,5:00
270,d6c3b730dc9f21a5,win,Sam Patterson,Danny Barlow,1,0,18,15,0,0,0,0,Welterweight,KO/TKO Punch,1,3:10
271,a857acedb53ee959,win,Mario Pinto,Austen Lane,1,1,13,32,0,0,0,0,Heavyweight,KO/TKO Punch,2,0:39
272,dd1df7f5a54fd9fc,win,Chepe Mariscal,Ricardo Ramos,0,0,85,37,2,1,0,0,Featherweight,U-DEC,3,5:00
273,1de799f17556b501,win,Danny Silva,Lucas Almeida,0,0,82,74,1,0,0,0,Featherweight,S-DEC,3,5:00
274,1ada4b9ee5810e0f,win,JJ Aldrich,Andrea Lee,0,0,74,53,2,1,0,1,Women's Flyweight,U-DEC,3,5:00
275,206b8c14546d71f1,win,Ramazan Temirov,Charles Johnson,0,0,55,66,1,0,0,0,Flyweight,U-DEC,3,5:00
276,b959e2c1d16ff832,win,Song Yadong,Henry Cejudo,0,0,84,67,0,0,0,0,Bantamweight,U-DEC,3,5:00
277,0cdca4c22b8d3ab5,win,Anthony Hernandez,Brendan Allen,0,0,30,14,4,0,0,1,Middleweight,U-DEC,3,5:00
278,19c8092496e94b85,win,Rob Font,Jean Matsumoto,0,0,95,77,0,7,1,0,Catch Weight,S-DEC,3,5:00
279,8ef7723b6a8b45e1,win,Jean Silva,Melsik Baghdasaryan,1,0,18,7,0,0,0,0,Featherweight,KO/TKO Punch,1,4:15
280,c0d8a231d2f1d1af,win,Alonzo Menifield,Julius Walker,0,0,87,86,0,1,0,0,Light Heavyweight,S-DEC,3,5:00
281,08763e87e10b9709,win,Ion Cutelaba,Ibo Aslan,0,0,14,15,2,0,1,0,Light Heavyweight,SUB Arm Triangle,1,2:51
282,3ded9bfdfb75f39b,win,Melquizael Costa,Andre Fili,0,0,27,7,0,1,1,0,Featherweight,SUB Guillotine Choke,1,4:30
283,e011819e721c4a2a,win,Mansur Abdul-Malik,Nick Klein,0,0,29,28,1,1,0,0,Middleweight,KO/TKO Punches,2,3:24
284,bc6d70ab959dce70,win,Ricky Simon,Javid Basharat,1,0,11,20,1,0,0,0,Bantamweight,KO/TKO Punch,1,3:58
285,615f7f894bafad82,win,Austin Vanderford,Nikolay Veretennikov,0,0,39,5,2,0,1,0,Catch Weight,KO/TKO Punches,2,4:13
286,e9dfc2f009a77a8d,win,Nursulton Ruziboev,Eric McConico,2,0,20,5,0,0,0,0,Middleweight,KO/TKO Punch,2,0:33
287,b6475543ab6d20c9,win,Modestas Bukauskas,Rafael Cerqueira,1,0,16,9,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,2:12
288,365e2d891b98b86d,win,Jared Cannonier,Gregory Rodrigues,2,2,98,93,1,0,0,0,Middleweight,KO/TKO Punches,4,0:21
289,68913a422f548ccc,win,Youssef Zalal,Calvin Kattar,0,0,74,38,0,0,0,0,Featherweight,U-DEC,3,5:00
290,f5386c98fea7f5d4,win,Edmen Shahbazyan,Dylan Budka,1,0,7,1,0,0,0,0,Middleweight,KO/TKO Punch,1,1:35
291,ce1436a9b58902a7,win,Nazim Sadykhov,Ismael Bonfim,0,0,13,26,0,0,0,0,Lightweight,KO/TKO,1,5:00
292,875b249ebe45a66b,win,Andre Petroski,Rodolfo Vieira,0,0,55,58,0,1,0,0,Middleweight,U-DEC,3,5:00
293,2a493f15e079a7ff,win,Jose Delgado,Connor Matthews,1,0,21,6,0,2,0,0,Featherweight,KO/TKO Punches,1,2:58
294,f4817d5cbe9be532,win,Angela Hill,Ketlen Souza,0,0,86,70,2,0,0,0,Women's Strawweight,S-DEC,3,5:00
295,2ae33fce63a75df9,win,Rafael Estevam,Jesus Aguilar,0,0,11,35,11,2,0,2,Flyweight,U-DEC,3,5:00
296,7b9f169016746f81,win,Gabriel Bonfim,Khaos Williams,0,0,35,20,4,0,2,0,Welterweight,SUB D'Arce Choke,2,4:58
297,07b357090cc91c2c,win,Elijah Smith,Vince Morales,0,0,40,40,3,2,1,3,Bantamweight,U-DEC,3,5:00
298,3b2a24db4eeaeede,win,Valter Walker,Don'Tale Mayes,0,0,1,1,1,0,1,0,Heavyweight,SUB Heel Hook,1,1:17
299,58668a0736602842,win,Jacqueline Cavalcanti,Julia Avila,0,0,73,54,0,1,0,0,Women's Bantamweight,U-DEC,3,5:00
300,d13849f49f99bf01,win,Dricus Du Plessis,Sean Strickland,0,0,147,128,1,0,0,0,Middleweight,U-DEC,5,5:00
301,03c2a836d033be8f,win,Zhang Weili,Tatiana Suarez,0,0,53,12,1,1,1,0,Women's Strawweight,U-DEC,5,5:00
302,8435f90fbd50c7a5,win,Tallison Teixeira,Justin Tafa,1,0,8,0,0,0,0,0,Heavyweight,KO/TKO Elbow,1,0:35
303,de85ef2fd4769070,drawdraw,Jimmy Crute,Rodolfo Bellato,1,0,106,89,0,1,0,0,Light Heavyweight,M-DEC,3,5:00
304,4ce53d8a26693f06,win,Jake Matthews,Francisco Prado,0,0,68,59,0,1,0,0,Welterweight,U-DEC,3,5:00
305,c35a53be30bfd066,win,Gabriel Santos,Jack Jenkins,0,1,39,34,4,0,2,0,Featherweight,SUB Rear Naked Choke,3,2:06
306,64641156360b1b81,win,Tom Nolan,Viacheslav Borshchev,0,0,69,66,1,0,3,1,Lightweight,U-DEC,3,5:00
307,946cae1beed2baec,win,Wang Cong,Bruna Brasil,0,0,103,31,2,0,0,0,Women's Flyweight,U-DEC,3,5:00
308,c7fadbdfdc14c282,win,Aleksandre Topuria,Colby Thicknesse,0,0,41,38,1,0,0,0,Bantamweight,U-DEC,3,5:00
309,1f70a4516a70abf2,win,Rongzhu,Kody Steele,1,0,125,59,0,1,0,0,Lightweight,U-DEC,3,5:00
310,8bc8bb0021337de7,win,Jonathan Micallef,Kevin Jousset,1,0,85,67,0,0,0,0,Welterweight,U-DEC,3,5:00
311,4218d1d1ce6d322c,win,Quillan Salkilld,Anshul Jubli,1,0,6,0,0,0,0,0,Lightweight,KO/TKO Punch,1,0:19
312,85e79748b75eb30e,win,Nassourdine Imavov,Israel Adesanya,1,0,15,26,0,0,0,0,Middleweight,KO/TKO Punch,2,0:30
313,426e7a3de68117b0,win,Michael Page,Shara Magomedov,0,0,43,38,0,0,0,0,Middleweight,U-DEC,3,5:00
314,3c00f34f20c8a189,win,Sergei Pavlovich,Jairzinho Rozenstruik,0,0,25,17,2,0,0,0,Heavyweight,U-DEC,3,5:00
315,70b8dca3addcf4de,win,Vinicius Oliveira,Said Nurmagomedov,0,0,43,38,3,1,1,0,Bantamweight,U-DEC,3,5:00
316,775788423f5eeb99,win,Fares Ziam,Mike Davis,0,0,35,20,4,1,0,1,Lightweight,U-DEC,3,5:00
317,940f586104bf8bc8,win,Muhammad Naimov,Kaan Ofli,0,0,32,31,2,0,0,0,Featherweight,U-DEC,3,5:00
318,43bbaf06603b0f0c,win,Shamil Gaziev,Thomas Petersen,1,0,14,19,0,1,0,0,Heavyweight,KO/TKO Punch,1,3:12
319,e97e71a593e4c28d,win,Terrance McKinney,Damir Hadzovic,0,0,54,4,0,1,1,0,Lightweight,KO/TKO Punches,1,2:01
320,91bf33ada75d6061,win,Jasmine Jasudavicius,Mayra Bueno Silva,0,0,56,37,3,0,0,1,Women's Flyweight,U-DEC,3,5:00
321,750257171ad29a2c,win,Bogdan Grad,Lucas Alexander,0,0,46,34,3,0,0,0,Featherweight,KO/TKO Punches,2,4:22
322,984ce1062186f3ce,win,Hamdy Abdelwahab,Jamal Pogues,0,0,44,69,1,0,0,0,Heavyweight,S-DEC,3,5:00
323,daef1691c7d6b1e4,win,Islam Makhachev,Renato Moicano,0,0,6,9,1,0,1,0,Lightweight,SUB D'Arce Choke,1,4:05
324,f39941b3743bf18c,win,Merab Dvalishvili,Umar Nurmagomedov,0,0,111,104,7,2,0,0,Bantamweight,U-DEC,5,5:00
325,959fea398ffa5778,win,Jiri Prochazka,Jamahal Hill,2,0,97,81,0,0,0,0,Light Heavyweight,KO/TKO Punches,3,3:01
326,54d48b33e7240452,win,Jailton Almeida,Serghei Spivac,0,0,23,15,1,1,0,0,Heavyweight,KO/TKO Punches,1,4:53
327,69d63c057aebffaf,win,Reinier de Ridder,Kevin Holland,0,0,12,11,2,0,1,0,Middleweight,SUB Rear Naked Choke,1,3:31
328,d14f98b24691d082,win,Raoni Barcelos,Payton Talbott,0,0,62,49,8,1,2,0,Bantamweight,U-DEC,3,5:00
329,938081fae11dcbbf,win,Azamat Bekoev,Zachary Reese,0,0,21,13,1,0,0,0,Middleweight,KO/TKO Punches,1,3:04
330,a6db8eb1fb3eebf2,win,Bogdan Guskov,Billy Elekana,0,0,47,20,0,1,2,0,Light Heavyweight,SUB Guillotine Choke,2,3:33
331,aa3fca085d476636,win,Grant Dawson,Diego Ferreira,0,0,56,41,6,0,0,0,Lightweight,U-DEC,3,5:00
332,340fcdcabc49f142,win,Ailin Perez,Karol Rosa,0,0,62,53,2,0,0,0,Women's Bantamweight,U-DEC,3,5:00
333,e5e3d396a9b1c5ae,win,Muin Gafurov,Rinya Nakamura,1,0,37,31,0,0,0,1,Bantamweight,U-DEC,3,5:00
334,95ba27bea09cd84e,win,Benardo Sopaj,Ricky Turcios,1,0,81,78,2,1,0,0,Bantamweight,U-DEC,3,5:00
335,e294a1e5723011db,win,Tagir Ulanbekov,Clayton Carpenter,0,0,42,42,3,1,0,0,Flyweight,U-DEC,3,5:00
336,f46308108eb9261a,win,Mackenzie Dern,Amanda Ribas,0,0,27,17,1,2,1,0,Women's Strawweight,SUB Armbar,3,4:56
337,ce4fc800a7456d18,win,Santiago Ponzinibbio,Carlston Harris,1,1,76,73,0,0,0,0,Welterweight,KO/TKO Punches,3,3:13
338,a2a5809ed8a01b45,win,Cesar Almeida,Abdul Razak Alhassan,1,1,20,17,0,0,0,0,Middleweight,KO/TKO Punch,1,4:16
339,aa38e39397dbea72,win,Roman Kopylov,Chris Curtis,1,0,130,142,1,0,0,0,Middleweight,KO/TKO Kick,3,4:59
340,03c1865919daeaa4,win,Christian Rodriguez,Austin Bashi,0,0,44,23,2,3,2,0,Featherweight,U-DEC,3,5:00
341,32cc31b76b32ade1,win,Punahele Soriano,Uros Medic,1,0,13,2,0,0,0,0,Welterweight,KO/TKO Punch,1,0:31
342,8a3281b0d7c168af,win,Felipe Bunes,Jose Johnson,0,0,2,8,0,0,2,0,Flyweight,SUB Armbar,1,2:04
343,8d68863242695224,win,Marco Tulio,Ihor Potieria,1,0,29,6,0,0,0,0,Middleweight,KO/TKO Punches,1,3:04
344,54fa6e32330a8cca,win,Thiago Moises,Trey Ogden,0,0,55,59,0,1,0,0,Lightweight,U-DEC,3,5:00
345,58eda5a58a89f739,win,Jacobe Smith,Preston Parsons,1,0,12,7,0,0,0,0,Welterweight,KO/TKO Punch,1,1:13
346,b33e3a6d15700bb1,win,Ernesta Kareckaite,Nicolle Caliari,0,0,95,67,0,3,0,0,Women's Flyweight,S-DEC,3,5:00
347,817cd15077a9419e,win,Bruno Lopes,Magomed Gadzhiyasulov,0,0,33,31,5,0,0,0,Light Heavyweight,U-DEC,3,5:00
348,f01851055b8309e0,win,Fatima Kline,Viktoriia Dudakova,0,0,15,1,2,2,0,0,Women's Strawweight,KO/TKO Elbows,2,4:27
349,192619174bd1ad77,win,Nurullo Aliev,Joe Solecki,0,0,35,28,2,1,0,1,Lightweight,U-DEC,3,5:00
350,00c6a2ef07ca51da,win,Joaquin Buckley,Colby Covington,0,0,75,37,0,1,1,0,Welterweight,KO/TKO,3,4:42
351,7521015554088962,win,Cub Swanson,Billy Quarantillo,1,0,99,97,0,3,0,0,Featherweight,KO/TKO Punch,3,1:36
352,1a635a5e4551e7d5,win,Manel Kape,Bruno Silva,1,0,111,57,0,0,0,0,Flyweight,KO/TKO Punches,3,1:57
353,7b1bc4ff776f12c1,win,Dustin Jacoby,Vitor Petrino,1,0,45,40,0,0,0,0,Light Heavyweight,KO/TKO Punch,3,3:44
354,5238f6470d0557fb,win,Daniel Marcos,Adrian Yanez,0,0,86,79,2,0,0,0,Bantamweight,S-DEC,3,5:00
355,2b6a75175bbca4e9,win,Navajo Stirling,Tuco Tokkos,0,0,78,32,0,3,0,0,Light Heavyweight,U-DEC,3,5:00
356,9c24c03131d5b49a,win,Michael Johnson,Ottman Azaitar,1,0,19,16,0,0,0,0,Lightweight,KO/TKO Punch,2,2:03
357,b0be38110c2d8b84,win,Joel Alvarez,Drakkar Klose,0,0,20,7,0,1,0,0,Lightweight,KO/TKO Knee,1,2:48
358,ebeeed2595266bbc,win,Sean Woodson,Fernando Padilla,1,0,38,22,0,0,0,0,Featherweight,KO/TKO Punches,1,4:58
359,cf258c17234d649e,win,Felipe Lima,Miles Johns,0,0,55,31,2,0,1,0,Featherweight,U-DEC,3,5:00
360,e5f9d59d00fe3c73,win,Miranda Maverick,Jamey-Lyn Horth,0,0,24,15,2,1,0,1,Women's Flyweight,U-DEC,3,5:00
361,b40e4deb48658851,win,Davey Grant,Ramon Taveras,0,0,147,69,0,0,0,0,Bantamweight,U-DEC,3,5:00
362,edf7ce89ad672e85,win,Piera Rodriguez,Josefine Knutsson,0,0,36,26,8,0,0,0,Women's Strawweight,U-DEC,3,5:00
363,e761c5009c09b295,win,Alexandre Pantoja,Kai Asakura,0,0,32,17,3,0,1,0,Flyweight,SUB Rear Naked Choke,2,2:05
364,1569186ee820ea87,win,Shavkat Rakhmonov,Ian Machado Garry,0,0,37,42,2,1,0,2,Welterweight,U-DEC,5,5:00
365,f706508c52f337a6,win,Ciryl Gane,Alexander Volkov,0,0,43,39,2,3,2,1,Heavyweight,S-DEC,3,5:00
366,0292b9c31c0089ac,win,Bryce Mitchell,Kron Gracie,0,0,26,6,2,0,0,1,Featherweight,KO/TKO Elbows,3,0:39
367,089388c9f00ce9c6,win,Dooho Choi,Nate Landwehr,0,0,78,25,4,0,0,0,Featherweight,KO/TKO Elbows,3,3:21
368,97caf8fca9d9603b,win,Dominick Reyes,Anthony Smith,0,0,121,21,0,0,0,0,Light Heavyweight,KO/TKO Punches,2,4:46
369,4914f7bd073c6359,win,Vicente Luque,Themba Gorimbo,0,0,2,5,0,0,1,0,Welterweight,SUB Anaconda Choke,1,0:52
370,df30514e0674d598,win,Movsar Evloev,Aljamain Sterling,0,0,8,12,4,6,0,0,Featherweight,U-DEC,3,5:00
371,7c0d0a28a8fba102,win,Bryan Battle,Randy Brown,0,0,57,60,0,2,0,0,Welterweight,S-DEC,3,5:00
372,0f16d83859d608c7,win,Eryk Anders,Chris Weidman,0,1,62,16,0,0,0,1,Catch Weight,KO/TKO Punches,2,4:51
373,d38029cf47e54cf7,win,Joshua Van,Cody Durden,0,0,165,70,0,2,0,0,Flyweight,U-DEC,3,5:00
374,a5c57b0f49e9f61c,win,Michael Chiesa,Max Griffin,0,0,13,10,2,0,1,0,Welterweight,SUB Rear Naked Choke,3,1:56
375,72b12a837290b327,win,Chase Hooper,Clay Guida,0,0,7,5,3,0,1,0,Lightweight,SUB Armbar,1,3:41
376,eb94412f15c62650,win,Kennedy Nzechukwu,Lukasz Brzeski,1,0,29,32,0,0,0,0,Heavyweight,KO/TKO Punch,1,4:51
377,f53573316a4f349f,win,Petr Yan,Deiveson Figueiredo,0,0,121,53,1,2,0,0,Bantamweight,U-DEC,5,5:00
378,f0c4aff7dd1ec4e9,win,Yan Xiaonan,Tabatha Ricci,0,0,78,15,0,1,0,0,Women's Strawweight,U-DEC,3,5:00
379,bec57d7cce0e6257,win,Muslim Salikhov,Song Kenan,1,0,20,9,0,0,0,0,Welterweight,KO/TKO Kick,1,3:49
380,64d6d51219e0664c,win,Gabriella Fernandes,Wang Cong,1,0,18,46,0,0,1,0,Women's Flyweight,SUB Rear Naked Choke,2,3:49
381,02ec66f311dce539,win,Carlos Ulberg,Volkan Oezdemir,0,0,98,96,0,0,0,0,Light Heavyweight,U-DEC,3,5:00
382,56d2c00dfd391fcf,win,Zhang Mingyang,Ozzy Diaz,1,0,17,9,0,0,0,0,Light Heavyweight,KO/TKO Elbow,1,2:25
383,9c207acb12c17a67,win,SuYoung You,Baergeng Jieleyisi,0,0,42,9,2,1,0,0,Bantamweight,U-DEC,3,5:00
384,828de4f5585c908c,win,DongHun Choi,Kiru Sahota,1,0,12,2,0,0,0,0,Flyweight,KO/TKO Punch,1,2:36
385,baee9b2491c986e2,win,Shi Ming,Feng Xiaocan,1,0,30,48,1,0,0,0,Women's Strawweight,KO/TKO Kick,3,0:46
386,5dab54e34c2cfe01,win,Carlos Hernandez,Nyamjargal Tumendemberel,0,1,44,26,4,0,0,1,Flyweight,S-DEC,3,5:00
387,38f1c83c19e99fa2,win,Lone'er Kavanagh,Jose Ochoa,0,0,51,50,0,0,0,1,Flyweight,U-DEC,3,5:00
388,f5f28a8b472b8012,win,Xiao Long,Quang Le,1,0,87,64,0,1,0,0,Bantamweight,KO/TKO Punch,3,1:28
389,86a2f07e0bf20297,win,Nikolas Motta,Maheshate,2,0,78,56,0,0,0,0,Lightweight,U-DEC,3,5:00
390,b35e47f2f58ef026,win,Jon Jones,Stipe Miocic,1,0,96,37,1,0,0,0,Heavyweight,KO/TKO Spinning Back Kick,3,4:29
